1.000000e-03 4.859170e+03 4.882717e+03 
6.040404e-03 2.122848e+04 2.150072e+04 
1.108081e-02 2.823645e+04 2.856494e+04 
1.612121e-02 2.977009e+04 3.003579e+04 
2.116162e-02 2.822585e+04 2.821928e+04 
2.620202e-02 2.521618e+04 2.523760e+04 
3.124242e-02 2.189182e+04 2.236020e+04 
3.628283e-02 1.892637e+04 1.990322e+04 
4.132323e-02 1.654687e+04 1.783215e+04 
4.636364e-02 1.487791e+04 1.606565e+04 
5.140404e-02 1.372333e+04 1.453965e+04 
5.644444e-02 1.286839e+04 1.320876e+04 
6.148485e-02 1.213526e+04 1.203996e+04 
6.652525e-02 1.138198e+04 1.100810e+04 
7.156566e-02 1.052624e+04 1.009323e+04 
7.660606e-02 9.580769e+03 9.279050e+03 
8.164646e-02 8.604147e+03 8.552044e+03 
8.668687e-02 7.672872e+03 7.900846e+03 
9.172727e-02 6.869361e+03 7.315824e+03 
9.676768e-02 6.231111e+03 6.788772e+03 
1.018081e-01 5.763258e+03 6.312668e+03 
1.068485e-01 5.437313e+03 5.881475e+03 
1.118889e-01 5.204871e+03 5.489987e+03 
1.169293e-01 5.013797e+03 5.133704e+03 
1.219697e-01 4.819013e+03 4.808717e+03 
1.270101e-01 4.591228e+03 4.511627e+03 
1.320505e-01 4.322665e+03 4.239467e+03 
1.370909e-01 4.024470e+03 3.989640e+03 
1.421313e-01 3.717666e+03 3.759869e+03 
1.471717e-01 3.425333e+03 3.548147e+03 
1.522121e-01 3.168221e+03 3.352708e+03 
1.572525e-01 2.959644e+03 3.171987e+03 
1.622929e-01 2.800992e+03 3.004599e+03 
1.673333e-01 2.683057e+03 2.849314e+03 
1.723737e-01 2.591588e+03 2.705034e+03 
1.774141e-01 2.512226e+03 2.570781e+03 
1.824545e-01 2.432287e+03 2.445681e+03 
1.874949e-01 2.342244e+03 2.328950e+03 
1.925354e-01 2.238310e+03 2.219884e+03 
1.975758e-01 2.123351e+03 2.117850e+03 
2.026162e-01 2.004501e+03 2.022276e+03 
2.076566e-01 1.889546e+03 1.932647e+03 
2.126970e-01 1.784801e+03 1.848497e+03 
2.177374e-01 1.694438e+03 1.769403e+03 
2.227778e-01 1.619939e+03 1.694982e+03 
2.278182e-01 1.559812e+03 1.624885e+03 
2.328586e-01 1.510234e+03 1.558794e+03 
2.378990e-01 1.466421e+03 1.496420e+03 
2.429394e-01 1.423875e+03 1.437498e+03 
2.479798e-01 1.379242e+03 1.381787e+03 
2.530202e-01 1.330895e+03 1.329064e+03 
2.580606e-01 1.279117e+03 1.279128e+03 
2.631010e-01 1.225670e+03 1.231790e+03 
2.681414e-01 1.172927e+03 1.186881e+03 
2.731818e-01 1.123108e+03 1.144241e+03 
2.782222e-01 1.077856e+03 1.103725e+03 
2.832626e-01 1.038010e+03 1.065199e+03 
2.883030e-01 1.003496e+03 1.028539e+03 
2.933434e-01 9.733717e+02 9.936298e+02 
2.983838e-01 9.461430e+02 9.603654e+02 
3.034242e-01 9.202691e+02 9.286472e+02 
3.084646e-01 8.945501e+02 8.983838e+02 
3.135051e-01 8.682740e+02 8.694905e+02 
3.185455e-01 8.412145e+02 8.418882e+02 
3.235859e-01 8.136190e+02 8.155036e+02 
3.286263e-01 7.861482e+02 7.902684e+02 
3.336667e-01 7.596625e+02 7.661187e+02 
3.387071e-01 7.347980e+02 7.429952e+02 
3.437475e-01 7.118585e+02 7.208422e+02 
3.487879e-01 6.908646e+02 6.996079e+02 
3.538283e-01 6.716651e+02 6.792438e+02 
3.588687e-01 6.539263e+02 6.597044e+02 
3.639091e-01 6.371708e+02 6.409471e+02 
3.689495e-01 6.209137e+02 6.229320e+02 
3.739899e-01 6.048356e+02 6.056217e+02 
3.790303e-01 5.888063e+02 5.889809e+02 
3.840707e-01 5.728351e+02 5.729768e+02 
3.891111e-01 5.570339e+02 5.575781e+02 
3.941515e-01 5.415962e+02 5.427557e+02 
3.991919e-01 5.267351e+02 5.284820e+02 
4.042323e-01 5.126105e+02 5.147311e+02 
4.092727e-01 4.992781e+02 5.014786e+02 
4.143131e-01 4.867164e+02 4.887014e+02 
4.193535e-01 4.748544e+02 4.763777e+02 
4.243939e-01 4.635701e+02 4.644869e+02 
4.294343e-01 4.527135e+02 4.530097e+02 
4.344747e-01 4.421502e+02 4.419277e+02 
4.395152e-01 4.317982e+02 4.312234e+02 
4.445556e-01 4.216263e+02 4.208805e+02 
4.495960e-01 4.116372e+02 4.108833e+02 
4.546364e-01 4.018609e+02 4.012171e+02 
4.596768e-01 3.923512e+02 3.918678e+02 
4.647172e-01 3.831679e+02 3.828222e+02 
4.697576e-01 3.743486e+02 3.740676e+02 
4.747980e-01 3.658970e+02 3.655922e+02 
4.798384e-01 3.577904e+02 3.573844e+02 
4.848788e-01 3.499991e+02 3.494335e+02 
4.899192e-01 3.424916e+02 3.417293e+02 
4.949596e-01 3.352229e+02 3.342619e+02 
5.000000e-01 3.281415e+02 3.270219e+02 
